,userId,restaurantId,rating,user,restaurant
2827599,PKEzKWv_FktMm2mGPjwd0Q,pmoIMK8zGWvKsVOPDBYfzg,5,411,8852
3995126,oIxsWOWytMmV4bf_ffo01w,3feyvD2fdGR1O0LMFgAxkg,2,755,22394
3307928,Jv1N4dr8Auo5PtssZZF5jA,YBb-sAYuFv86MGfwQP5Ojg,5,616,19092
212498,dIIKEfOgo0KqUfGQvGikPg,-yjbgs1z9-4u9LFHoYE7_w,5,43,1617
3282339,tH0uKD-vNwMoEc3Xk3Cbdg,L6RxkP8dneVGelDLUhjCug,4,533,18893
3265218,PKEzKWv_FktMm2mGPjwd0Q,IBKNR0-FL_Y5KzXqA1yS4A,4,411,17634
901944,kaJCbdYCy657hmpY6Eb82w,Ks0M3J4vZAKsHPuCINz5fQ,4,175,3668
1996835,7ph3-l5oiAlakiLh-VYz2Q,PNl8R1SmXXgGU2ThG0qVbg,3,385,12621
2999657,zgV0ZroIF956gw4cul8MHA,cbgIpJwmPVI6Zf7nUIXdFw,4,521,17174
4368547,dqKGX-Zz61Cz62S86mHNmg,C2HKdN-Ft1JJY2xDj-3gxw,3,841,24310
4732173,8QZKBR5Ss9AHUeuHI13WCg,70Bti9GmBOv9jN_peapD7w,3,914,1911
3649513,PKEzKWv_FktMm2mGPjwd0Q,UcBgxABVMc5mo1JLB8t70Q,3,411,21218
3226246,1fNQRju9gmoCEvbPQBSo7w,TF2azC6PrbjDbTE5Y0waJQ,3,561,18406
3258528,pMefTWo6gMdx8WhYSA2u3w,UfNTlvEJCOQ7XDRj0LzEtQ,4,557,18596
5115176,yaWnpONXlvdXbi36aKcznw,4qNa7Ud1fvC7fXts3zD2xA,5,973,27129
4940380,vcyweCcWRsWNdaAgszY3Pg,FtLibezRe7HsT13BLpR-Dg,4,950,18426
2417791,_UwZg-ztV7gc9u0zsRSHxA,pik4ebdFa0UcUhnNkivFcg,1,448,4310
2198489,25W8CVIdQDIkyPb8ISCGpQ,xn1edfcBniVsyIvlTrb3IQ,4,404,13200
7217,NwxF1Ftc-4P5Pl_SSXThQA,XngwPRynytzSPJoVlawnjQ,4,1,136
4522912,N0qq4upibIRvLzE2SzVPtQ,VjQO_Q_iAQ7Y4eXgySDbmw,4,864,24603
2848346,5HVGvB1Jg8PFYShjRJ4OzQ,cfggUk66F01Av4YWZJXcnA,3,539,11575
3498148,RBZ_kMjowV0t6_nv2UKaDQ,nWT453HEcutW6tC6ktQUQA,5,599,20281
1464993,OdTvOw8NKzaCcsj_dnRZSQ,Ay2hfgpp8kELkwy76BRWLQ,4,287,9262
2439541,8M4TrpX2jPcz4_Wd7S4qcQ,CH3GQlTeeCdT51ddJAxwVg,2,452,14230
1946626,-50XWnmQGqBgEI-9ANvLlg,UGZMTyz4QkSQgGyM0gHhHg,5,367,12291
202266,iN7T3vQoC3v_MPs2TzH5Zw,VkOyrR6CDfhZ7hh4yOvhiw,4,38,1163
4359386,YgC5A_oMsF4n7zOcSJ55tA,NC-i4xLdgVAjnvL8YB4fuA,3,843,24271
3168335,tH0uKD-vNwMoEc3Xk3Cbdg,nYzCr8fcJ2ci4aiB1-hB6w,4,533,12319
4856027,alUuOskFSl1bODjnce2PpQ,eXjVIX28LJ9HyadaeahmJw,3,934,26188
3470293,W8kK7Ntnrk_kY3b7PNX9IQ,lwyD6R_DBUnRFoggFwqESg,5,656,20110
780452,m7z-tX6XDZ27xGhGjnI21w,Q2ZNaN3p8s_-XXjBWyY2qA,2,127,3713
471340,gwIqbXEXijQNgdESVc07hg,WgqccKn-IVKUTakH2SJCKg,2,94,3624
1843402,MFnXQb1R1IGLL_-W4oflJw,QTSCFDPcuROE8UCvGS8Fiw,3,357,5160
3186269,Pvc7EaGGTsi4eJGUTp8I9A,vazCBq6DH9LnCQ3cH7E4Og,5,608,6838
3649487,PKEzKWv_FktMm2mGPjwd0Q,f0160VdQERs6Y6Aq-Chvfw,4,411,21206
466255,W08kbCp_TbYStyl6T2gWug,mFTSdfJOv4X5t8LeeY4nJw,5,93,3325
2630751,PeLGa5vUR8_mcsn-fn42Jg,O7EIj8Mee0mSMwmUpZ115Q,4,413,15434
3229421,YvYr6FhVnzGEP7WVYoWUJw,#NAME?,5,622,18424
3927550,UBs-A1IL9eB8jg-HXgPWcA,Jzyca_4320DP6XiOiIFSMQ,4,757,17099
1536385,8DEyKVyplnOcSKx39vatbg,sB1lPLICz4nrOuuqgLv50A,4,235,9679
221987,SyO34HqXBRH-QcfnwHKJIw,KOEBBp2PhiV_4PkW9eo9Sg,5,45,2065
3671904,msxc1VlPTD6E-0Kns7bIFw,j6aEG3n0r9vxvGzqIhF-ZA,2,688,21271
1603268,8DEyKVyplnOcSKx39vatbg,EcsUxHW1keLUl5w-3ZEbAw,2,235,10156
2148397,o68A_3bAJTge-ioGXHdxKA,DHUAQ4pzH9KKzGZDm1jZLg,3,350,9241
1971024,o68A_3bAJTge-ioGXHdxKA,agGJSdMTRrkA6VrYMbC-SQ,4,350,4117
3972296,UBs-A1IL9eB8jg-HXgPWcA,A6bnXx1see4yZSaVVCVDyw,3,757,6893
4918610,4d13xAX2jp2EbGF8I9eZZw,8ciT6qjI18x9EPtOb-gqYQ,4,945,1626
2327533,PeLGa5vUR8_mcsn-fn42Jg,_jTULkoQIqb9nvitg2dIXg,4,413,13800
3995187,oIxsWOWytMmV4bf_ffo01w,BoPPjIOONIT5svO-l1_gUg,3,755,6293
3866723,oXvYpri1ofscaiEqmCjknA,clL0-uy-DH0bJgBFEfoxFA,3,727,9384
3110979,ZEBO_93cPC9vF2ThFjc1lw,5nRJg6TN0k4AIh1NcCWiYA,5,585,17665
566769,Q-C4mgp4_tbf1WJ9XgPkYA,oWx8F8SDIhO5Cy3_9AEUeA,2,103,4622
1772877,Ux4k0W1fvJED0PdU6I8pkA,_Z3Rfw06VRNUnivgm9O9IQ,5,340,11003
3577914,PKEzKWv_FktMm2mGPjwd0Q,mG7w2Ro7kOnrYUYlVTYtvA,4,411,10177
211723,dIIKEfOgo0KqUfGQvGikPg,j2bx_ctb_ED3zbfSaqhQmQ,5,43,1557
4602972,eAJ3Ip0vh-zuk_BmcmchYA,MqYYYNA-ZYvV-1w5qcmMoA,4,888,14090
3470298,W8kK7Ntnrk_kY3b7PNX9IQ,QnTuluWsuNb3aYCl-J9HVQ,5,656,20112
1472068,Rzf35jKV8e8EJdssrae_AA,0DCRyiF8BoyXZOoStIdtAw,3,202,9330
5043714,V7cGEFexpXTY-jKWhqkHcw,5CJH3IjTriP_MTO0r0DTOw,5,962,26772
4054520,SqDu5Ydi4hpIxeuE33j23A,#NAME?,5,778,1570
3106727,zgV0ZroIF956gw4cul8MHA,nHS_b67Z6olRSit8oBOmQw,4,521,4311
931020,WM2fAgIlZJ6AviCrH5iMow,Xrr19fzrUUgTTQBLUd2Gzg,5,185,6454
373208,R6vb0FtmClhfwajs_AuusQ,_aofcEsCpuKVqK39u03x-A,2,67,3062
3571788,msxc1VlPTD6E-0Kns7bIFw,hOJ5c8kA1bnhJuOAh_QjfA,3,688,20688
1079054,ftUrNSpxUr8eWCyOlsZVgg,cAX-srNrvlifjfov_jpQ1w,4,203,7030
3202520,R4YXvhVGkS92y605kqmSwQ,DnV2o694nhnjuRmyR39l3Q,2,613,6691
3392410,t1iQ7_HCRUGBx0wokIy1Jw,MgHWbwuxxb_txhI3lK_bKg,4,654,19690
4729236,PXe-x5SAMzAEn8EOBCVgeA,uWYzS46xqA_YA1D1INgbEQ,4,912,25886
4602986,eAJ3Ip0vh-zuk_BmcmchYA,I4EmpNOW7zCcx7fUnQ9ixg,5,888,2708
4875726,Si3aMsOVGSVlsc54iuiPwA,7sPNbCx7vGAaH7SbNPZ6oA,4,926,2713
3588564,xEWHAUY0yYqnEneU1x-38Q,lic0ngeNGI13VYAavp1LDA,5,690,20811
2839081,zgV0ZroIF956gw4cul8MHA,oYWixgv1kiPV1j02TYzaPA,2,521,15255
1758004,-594af_E7Z9VVjQc9pJK3g,UPIYuRaZvknINOd1w8kqRQ,4,336,4082
962043,DG1QPjVVsCcXiKP3xGh3pQ,4tSPFn9Z9cs0pGCTU_q1Rw,5,187,6506
1419509,Rzf35jKV8e8EJdssrae_AA,lw5O3g9hl41l9fKLkmvJGA,3,202,1624
4566302,4wp4XI9AxKNqJima-xahlg,Lh5qnT2m2b4lvyYiMGMDkg,5,877,17503
2012750,vwi68eg4bmJHMSYq3jP2OQ,AlninJFRoy8h3jwxddJeZQ,3,366,12694
2982625,8ye6-7YYMsp0YizCLyrxcA,sc__kdcFV4IcNTfBx1707w,2,562,14224
1021167,Rzf35jKV8e8EJdssrae_AA,Fl-ToG3j9jVBY43NOmCOkA,3,202,6778
5124603,Tl38LR3s2YCCB6r5nwvkhA,SAIrNOB4PtDA4gziNCucwg,3,976,4318
665531,m7z-tX6XDZ27xGhGjnI21w,21QPpgP86hABa5ZmfLvooA,4,127,5099
4295194,UDFIZXP0kOb2xKoYToTS6w,JN8s_dgw9nrSzkHnXxNOtg,5,814,6046
3309557,YvYr6FhVnzGEP7WVYoWUJw,OAWBoum2byFC-GfARO2bfQ,2,622,19113
2325020,53JHz4dbMg9JfuzakOZK4A,FK7BjQLJoWgaYut2tEY-zQ,5,433,13788
4629813,bpgbVPJcG-wQ4cNBcPPIxw,2EYrt2QuM-U4CLI9gmsqng,4,892,25480
603745,JUeGFCsprKVUYok4oLsdEA,HexCnP_tQFgXH6QD9UlJWw,5,107,4794
490465,fVILhIglx6RNOXQba5t4kQ,qls0Ah0A95RkvKd8yA1GLA,4,98,4085
2500825,PeLGa5vUR8_mcsn-fn42Jg,oxv2UyI5yF6yawPU20tOxA,3,413,12188
4934552,4d13xAX2jp2EbGF8I9eZZw,dc6sPg9kNliz_Cy2yX19tw,5,945,2100
2481432,cZMn2p8HbzEkFknbvM8e9A,ZH-x6xYNEZ7ZjBQOoJM3nQ,3,439,5879
1654546,tCbEkK11lnqeaNVkhlurrQ,5xJ-ibMNdTDWpToGiX8uDA,5,301,10456
2275807,ua4cmdW4iEV83DF347odhw,HI56ArpYEbhEUeRx9Curpw,5,425,4552
2619568,c3_AdjAlMy4EJYQhuXADgA,J3_FTjy9LAtTtoW_cLwPxg,4,473,15355
3252397,RBZ_kMjowV0t6_nv2UKaDQ,B56AYe5GNuavMDtwFsXqzA,5,599,1278
3184381,UhlXS6NdA5k4SRunpcKHJw,3nqPYyl5dvZ-G5SE52OQZg,4,607,11243
2447180,v_jwnEUTzQp3XZdOTQ0VDQ,J_btDyZbIv0hZNjrw56zlA,4,455,8526
2546096,Y9kqjPcj-QCsH48PWATQ3g,HfxMovSXJZVqL514iUD02g,4,481,14957
4273924,O11n5wP5sq_NtxEGF6dwMA,ZIUs7gncPOX0OXr1ZYviAQ,4,827,11226
2047765,6WpmSCTUGV6W7v01TWp9Sw,_R-rjgz4Kwi4f3u0clFeKg,2,392,12815
1079075,ftUrNSpxUr8eWCyOlsZVgg,vXpB8lRDXaWwwbmT3CAQwQ,3,203,7051
2955950,pMefTWo6gMdx8WhYSA2u3w,e41TP5cXZqSrz50xCBJqZw,4,557,5101
3353992,-8rSnT5ztVk6vmTDkxTqsQ,czsi_5E9QWjuuOUuVPc46A,1,606,1164
5115243,yaWnpONXlvdXbi36aKcznw,sXg2NCfiCqK_X_4R5NK_jQ,5,973,4332
2839030,zgV0ZroIF956gw4cul8MHA,WjlDx3K1H9inCqr8j2vn4A,5,521,16487
2077640,w-zbeDbHvELwcQcQUsRfig,SYGoFUdLLPyh1lZ9_nwOUA,3,388,12935
3062447,onBF_LwNMcwNbneSwp9AxQ,8Vpfy_WtcVvZS8Wfz7JQJA,5,575,2690
3708320,ZYZNcugF3xUEGyLOVGiZ0Q,7Q2cYSl5NBYytJzgjX0oKw,3,719,15096
3470320,W8kK7Ntnrk_kY3b7PNX9IQ,elqbBhBfElMNSrjFqW3now,5,656,12426
2099307,93ZaU3GfaXSr-RjabsaQ2Q,jPQxZTuFhuVHsu-DI4hm2A,4,397,12990
1329989,MUsXhUuDRzGLkh2l3aNDGA,X_XFv1Ct6cznxQy9u8Yzxw,5,259,8602
196956,iN7T3vQoC3v_MPs2TzH5Zw,PNTyiqS7R-0c1ofxOfDijQ,5,38,995
4924431,qYrVz9eN8ZHE23lIz6n9-g,D4BWyStFZzA7k8hqDmnyFw,5,948,15487
187388,iCG9Z_4TDOxMG_aLWM6LHw,0gbi6kYiAOnFwfZ_2_dXSA,4,37,851
3855915,HA4KqFmrY7gzBXzAhmS2bg,NtKHw_35sW7Jf00Hk6T2_g,4,751,22077
1413337,TbhyP24zYZqZ2VJZgu1wrg,#NAME?,3,153,3850
1877414,YRcaNlwQ6XXPFDXWtuMGdA,iuGmYUlID2v41SWJnp5B_g,3,321,11762
1006488,vX4i4Ri3IVIE-PVUTqEabg,7JjjRhLwp_xxqPZNAsKdfA,1,199,6714
603721,JUeGFCsprKVUYok4oLsdEA,f4x1YBxkLrZg652xt2KR5g,3,107,567
476590,gwIqbXEXijQNgdESVc07hg,PGJd7yyMitAgYRRYvxxEHA,3,94,4006
3168337,tH0uKD-vNwMoEc3Xk3Cbdg,jCR-xC4NqoEajjmstqX8sA,2,533,8205
209311,dIIKEfOgo0KqUfGQvGikPg,WNiZtzIuYCYslPh5fPI4iA,5,43,1311
3181206,-8rSnT5ztVk6vmTDkxTqsQ,_H4GXECi4nHfJTz4dsQV_w,4,606,18049
3807366,oXvYpri1ofscaiEqmCjknA,Eecewruq14ycZwV--OdOSw,4,727,21931
1625572,hq5en1N5_OKK3Wx6RU2MTw,YkOCo5ipV2he2WXIAlZb-A,5,317,10317
210925,dIIKEfOgo0KqUfGQvGikPg,WBt2pa7k_K2LKW2OJuXG9Q,4,43,1484
2575663,SNKK5eiIjMYiPqU5BcAfJg,vx5CbYuuIq_CHxjov5kj1w,3,486,13077
5231413,BTxxGYdw8CNV7UZGc9YU1Q,70Bti9GmBOv9jN_peapD7w,4,989,1911
3265642,snOEFsP64IOuQ9Ll8_JrAg,p81LV6y6Jxz_q_3HL06jOw,3,598,11909
1104150,PgDEbmrPQKvknqcbI2kIDQ,24t7-XcaR6yJi_20CPoB2Q,5,222,7226
1386535,8DEyKVyplnOcSKx39vatbg,urALunwW79g5ZzWzHQ250g,5,235,8833
4770522,tw1YfWwGJffPlUNTl_w1fw,A0X1baHPgw9IiBRivu0G9g,5,920,7578
555098,nXMMoDzXRByQiWH9cf-FAQ,xclpuJmVspNF6oeyBet9xw,4,99,4568
5124588,Tl38LR3s2YCCB6r5nwvkhA,HVFKw_1abKVGYscxYKlKYA,5,976,12804
2709021,PeLGa5vUR8_mcsn-fn42Jg,pa-C-Vsk9ntuXBGjTr0tBQ,3,413,15760
2756125,PKEzKWv_FktMm2mGPjwd0Q,uE1sIGWRJwpLPN858FRPRw,3,411,16095
4295150,UDFIZXP0kOb2xKoYToTS6w,d3qVYJJ59x1k_oYxiW9TSQ,2,814,6071
4246661,Ga9DnmdmhE0Zzs_jRtmrfA,BSdg9BTjnv8lCmSuYTJdZQ,3,819,23741
3445458,tH0uKD-vNwMoEc3Xk3Cbdg,gDgJ5hwIHbyZuNOc5mJ2Dg,4,533,19986
200954,1JhBcAUN-yvFxXp3m2Qmwg,wB2mrl_xHyj55UObucaVRA,4,41,1099
3048935,pMefTWo6gMdx8WhYSA2u3w,D_s16LOzlDkLwa4S8QPabw,3,557,17398
1358626,cqNT9kYfl_eY32sDkrf-Tw,NyLYY8q1-H3hfsTwuwLPCg,5,264,908
3309611,YvYr6FhVnzGEP7WVYoWUJw,bIV_3C8_deLgAxulAH0RhA,5,622,19135
1386544,8DEyKVyplnOcSKx39vatbg,W9YgQFWP1PkhYq7NtGLMXA,3,235,8840
474279,gwIqbXEXijQNgdESVc07hg,651n_EvA0alQ5b-tZiBayQ,2,94,3673
1373368,6UDQUMQQssvYZKO3x_A-zw,JR2ma-JU1CO_xVD_p5-RPw,2,268,8815
3124239,MnYfi2DODiZkLIwJFuwB2g,t33qVzQ6AdSiq4lnI0KOyg,5,589,3276
3934155,QkNuVpkhV_wTApylrKOMDg,SZrrRRpbUgeJ1y5oe0jjlw,5,758,12965
474400,gwIqbXEXijQNgdESVc07hg,eqJ1X3rwG56p2pxCEcRxtw,4,94,3785
187378,iCG9Z_4TDOxMG_aLWM6LHw,nJrFxROYx9sis3acKkhzgA,4,37,841
3415904,0ygWZ_gXF8qTm0bY95JJqA,TLl79KIrEhjDr6u6rsoLhQ,1,620,19892
330950,eFqg1qaOBHq_Od6fRlMcWA,iHxnGtNdcT9nLMliMTGvtQ,2,68,2786
2985356,FJBujph2sgryNCd7EItcTg,ipFobdM6X_4SNMA9ZBfdAQ,5,564,8175
279886,MopyJvrcBSgQYfyA4wyP7w,1yWINuTOUBQj8ELqRNDOWA,5,53,2299
471089,gwIqbXEXijQNgdESVc07hg,WEw08dCcOiwH3Sw1f_8DKQ,3,94,3390
3372726,1fNQRju9gmoCEvbPQBSo7w,yx4SuEdloQxr5FR4XcNaTg,3,561,12123
3353969,-8rSnT5ztVk6vmTDkxTqsQ,v9u0NgjA4iQeKGevFnYSCA,2,606,9024
1021144,Rzf35jKV8e8EJdssrae_AA,Jd2NUZeVeyWi1tTNKXMt1Q,4,202,6766
2488336,GzwqXCL8y9dQ9oYFlfAiDg,Pzs43Fkub-6A9hA1zqpF_w,4,463,14625
1693818,lOT0U6U9tR9VOFRcunvh1Q,jhdrw0UTPtvNbcltt85Lcw,5,322,10557
2327566,PeLGa5vUR8_mcsn-fn42Jg,8JcCvA_92PVcNQUh1J_TaA,4,413,8007
2064176,6zS5vfBiFQRZmPgpUpXMuQ,bsauQzwixetBDjA7SqUlVA,5,352,12855
4230494,Ga9DnmdmhE0Zzs_jRtmrfA,4GIqWxEvczRvgDuZ404dWw,3,819,23586
603723,JUeGFCsprKVUYok4oLsdEA,yR0Luqz_CEw7sPUbOXDUZw,5,107,4772
1112258,oigPots1DGB1tRxb8H-xaA,tngl2VZ4VGpK3qFpmU0NMw,3,223,7299
3510956,iTxPwAK3uqAIg1YtB2nFKw,2ktKjN5z8EcqmUv6EDiDgA,2,672,14341
2979972,9OYlUJNM5z39Qr-hSyKGRw,5MWWP4Kpmw0e8d2ib9G7Kg,2,546,17081
1654596,tCbEkK11lnqeaNVkhlurrQ,u73j2VQ3TGWdMO-AG7MABw,4,301,1645
213514,dIIKEfOgo0KqUfGQvGikPg,aetoAY0Z38W8LKsnagLa4w,2,43,1981
1944365,vwi68eg4bmJHMSYq3jP2OQ,4mEwgf54Tvpm6knv2UcjIQ,4,366,12205
1480706,XZGhDl475T95mxFgdWdYfA,s38IRHPy87P0djKy2XbAiw,5,280,9438
1536361,8DEyKVyplnOcSKx39vatbg,3kdSl5mo9dWC4clrQjEDGg,5,235,9666
4566290,4wp4XI9AxKNqJima-xahlg,QGPQp5VsRcP5Ma0ekCgj2Q,4,877,25045
213341,dIIKEfOgo0KqUfGQvGikPg,OtVNeY6IfUh3CIOCzmfg3A,4,43,1821
6985,NwxF1Ftc-4P5Pl_SSXThQA,nUfeYJ_YEaDzggPKnYry3g,3,1,82
2148411,o68A_3bAJTge-ioGXHdxKA,ux6ZekIlKJbJUKWRe7RjUQ,4,350,13098
1727147,tCbEkK11lnqeaNVkhlurrQ,DmCPv4CV_raaokmJU7pkFA,5,301,2966
4702754,gVmUR8rqUFdbSeZbsg6z_w,QAg4ZPTjcyP8saEffAaHlg,4,908,15270
4203072,x7zoxuIXfaPNDl_CJOBlpA,02AVQHu7QOpfa0Mz--DQQg,3,796,17301
4614064,bpgbVPJcG-wQ4cNBcPPIxw,LvQT_Uap6t0p2ePpDaCZsQ,4,892,25325
2371795,If1a8Q_Iw_ybQPBMunTJiQ,fHFe7Qw3wfZwf4xYUt3lPA,5,441,14042
3265191,PKEzKWv_FktMm2mGPjwd0Q,4ugJ4F8jDJ9-2dEiZ47wLg,4,411,18683
212789,dIIKEfOgo0KqUfGQvGikPg,wWhq9cKLCrZHcp-ezp-hPQ,5,43,1718
3778370,JRqMFKGxx6DnTGZrxwQZaA,E3BTs8yFlVbZd20TknY00A,3,736,6265
330992,R6vb0FtmClhfwajs_AuusQ,wtIbClVxSG31oakUEhrXCg,5,67,2817
4219520,wM4yVwPDeMMUxwFvGLiREg,Ger5Otp_edlljHqlLgE40Q,5,816,23465
1928660,MFnXQb1R1IGLL_-W4oflJw,BOFvGNX-64B9Qzck1A-FOg,2,357,12109
1825344,-594af_E7Z9VVjQc9pJK3g,41V7LDznwKB0xJmB6RKaWg,5,336,8692
4702840,gVmUR8rqUFdbSeZbsg6z_w,f_-4z3mXJOPBWsTDf1ztzg,4,908,1551
290294,1DsuFRjdW0gDA23Xswzoqg,_r-OvLO5wqncmsBCg3i0qw,3,57,2496
1215151,Rzf35jKV8e8EJdssrae_AA,JMVfq8IZwAV7-INukKp-OA,4,202,8000
4565825,4wp4XI9AxKNqJima-xahlg,O3RYkXqcoSujoB1knOdDLw,5,877,24931
3356822,jou0Fg0URasFdJ49BOt0EQ,PXShA3JZMXr2mEH3on5clw,5,650,19474
2351864,PKEzKWv_FktMm2mGPjwd0Q,RQu_Bv7EFf5NKMnh_3E7Ag,4,411,7756
4181052,oIxsWOWytMmV4bf_ffo01w,HmGFMFsrwu7UhzGjtog9NQ,1,755,23148
3365208,5gOykK4jglxyI4x4UgtuKQ,jMPPJmQBBa3iRuWbYbj1Gg,1,651,19554
1603272,8DEyKVyplnOcSKx39vatbg,MYD64NGYbF0n7sQZ-I4o5g,1,235,10160
471262,gwIqbXEXijQNgdESVc07hg,rpeFWKGrq9pRB3lvSdl2sA,3,94,3549
5178181,BTxxGYdw8CNV7UZGc9YU1Q,_YHMJ_bFgSoZbiZ6MDf2kw,4,989,182
3842307,RBZ_kMjowV0t6_nv2UKaDQ,RA1Jchnz3uQDg4YVHckKXQ,4,599,1877
1993728,-50XWnmQGqBgEI-9ANvLlg,2pu34WQ6dICyaWvmIEPlIQ,5,367,12558
2439536,8M4TrpX2jPcz4_Wd7S4qcQ,m5niZy68d2gTtVWz89elfA,5,452,3665
3432531,PKEzKWv_FktMm2mGPjwd0Q,PQER4ba8Q0zqB1G2QiXamQ,4,411,8866
1993727,-50XWnmQGqBgEI-9ANvLlg,hIqq6npOS-mSl58H7uyCkg,4,367,12557
3232947,i7mBC7m7k2FLrdVUx0UqUg,MmDPE3tcDCnfQ-9M0RPQCw,5,601,18455
4119985,DzMmu-S22uWYCPRnYaGi2A,sPvjzXjzvGFwBLwtn0Eg8g,3,787,22815
3372678,1fNQRju9gmoCEvbPQBSo7w,1MHNHMn0RLwf7QEl4i6oSw,3,561,12482
290252,1DsuFRjdW0gDA23Xswzoqg,axgdu284ItDu9OkFv3J4Yg,4,57,2460
2003582,i6V3NyTdkBVwPpH7r2BINA,JH3zKlfslbSVeA_KsAaRRQ,5,341,9174
2767988,PeLGa5vUR8_mcsn-fn42Jg,yA6dKNm_zl1ucZCnwW8ZCg,4,413,9717
3510924,iTxPwAK3uqAIg1YtB2nFKw,#NAME?,5,672,20328
210892,dIIKEfOgo0KqUfGQvGikPg,7aOaX7QASqa8ab8eAx8TEA,4,43,1453
3389033,Jv1N4dr8Auo5PtssZZF5jA,gNER9lE1Ma9FLm9MBsvYgg,3,616,9289
3345572,PKEzKWv_FktMm2mGPjwd0Q,YYU_E5ASIuS6HHUu8Kv-Xg,3,411,19381
3597705,n1cGg7NpJspFPUcyYO4lzw,ksuxxeP_V73Y4iKPeLq77A,4,693,11890
4729117,PXe-x5SAMzAEn8EOBCVgeA,KpgPSQmQDgx3tJ6RlKVCBA,3,912,25638
474379,gwIqbXEXijQNgdESVc07hg,FCP5hYaTtn6dkpmZ_NTvEw,3,94,3766
2771410,gg8kwYYE-Wyhc3GHYvxq4w,DQFZ6kIGLJCLOscHzt98dg,4,508,16184
1422431,b7rchNJEp6Gaw0bHR-4s4g,SwAZBCyFtVo_8vkRbJhdkA,4,265,9088
686756,m7z-tX6XDZ27xGhGjnI21w,cefRDEK5O3t_iUuwnmL27Q,3,127,5171
4280320,UDFIZXP0kOb2xKoYToTS6w,k_n22UWFC0xFPtHh041cIA,4,814,24051
4603059,eAJ3Ip0vh-zuk_BmcmchYA,GMzBNH0IoE3kYFH6dnAm0g,4,888,11504
1817574,YRcaNlwQ6XXPFDXWtuMGdA,Jm_bARKbaZyzoxatBrmZPQ,4,321,11295
5043805,V7cGEFexpXTY-jKWhqkHcw,w6l6uq95_-36unVjTaFIXw,5,962,26808
2768066,PeLGa5vUR8_mcsn-fn42Jg,P2GBKrx7dJg3xeGtuU2K-A,4,413,16148
4545613,16wUxTF_jIH8d82IxFUD0g,dd88S7tQtZeDce61KqcVyA,4,873,19905
3307912,Jv1N4dr8Auo5PtssZZF5jA,zc0sUY7iWuJB93AHWKy_xw,2,616,19078
2725584,7pMwrYo1SPyNPzsYrhtn4Q,HjXI6lKGPVNQ8dYJPtaOCg,3,514,581
1825304,-594af_E7Z9VVjQc9pJK3g,2xjMLX8vNpQEisRKPgbP_w,2,336,11383
213409,dIIKEfOgo0KqUfGQvGikPg,46wGC_Xek4bWxx9dQvtlDQ,3,43,1885
3159680,1fNQRju9gmoCEvbPQBSo7w,bLtC8xJXkd1b6MT0KjnSvw,3,561,17892
3419716,57tf_RmT5o3BiFj2gpV-Jg,azE1DNVQFBU8boVbaJhj7w,3,624,9992
4566121,4wp4XI9AxKNqJima-xahlg,Rzl0GyB78aWr-qjx2Ix19w,1,877,25002
2093633,FRTed_TjXG-ocDy-638tGQ,2PUiIE4YefGL_lZYK73qCA,1,396,12953
1388912,_73GdBatHqhhQ7fA83WkGQ,RhV7sraRUB3km-gF-tmDow,4,273,8920
3671910,msxc1VlPTD6E-0Kns7bIFw,fxoKYMF5V87rea7Os368Qg,2,688,21273
4302356,NzqTPZe0X7hFCUdVgF3A4Q,ZK8a6Fj26K_-iDBws0yJpg,3,831,24161
3159754,1fNQRju9gmoCEvbPQBSo7w,6EVBc9kdc3Hd8KZkLVPnGA,4,561,3954
3365976,hMWX2HUTPcP7a-aFBbv-bg,EwxhzR-VghhMsRObXLMitw,5,652,13932
1906686,2DL4sFNlSAIWAvwiuxfX_g,gAxeeJKwJtxp3uH9zUQ2aQ,3,374,11912
2884776,v4fT6mIxgjho_CLR2wiXvg,dIA4aUlrRHthZDH5oqwuvg,4,530,4608
2802319,v4fT6mIxgjho_CLR2wiXvg,CvonRhKDJaH155xhtpz_iw,4,530,2700
4226215,oIxsWOWytMmV4bf_ffo01w,sN4x4DszRsD4LkV3HEm44g,4,755,23522
5048433,NAcOrPUT_8kze3cXhym_SQ,sezphXVJ5MCOtq1ajqz-7A,4,964,26929
3016143,Opu6S42yOcskfZQQBJakFA,nt2-Zk4FmGY2SYSDBI0gHw,5,568,17270
2780892,JoT5g6CXb8CBQ_QLmKnIRA,zc12Q8war0hzXivKk3a8oQ,1,494,16018
1290136,g3HFkZgloxLQCvoJ5Zs5gg,f_eiOrEcMnkHB7GvQVOHkQ,4,252,7568
1971020,o68A_3bAJTge-ioGXHdxKA,eR7Iw_X54m3YLWkXp9y35Q,5,350,4112
471178,gwIqbXEXijQNgdESVc07hg,0d_aewXm7wVlaTW8Glzxdw,2,94,3471
4383284,sjWvk3DZapZ-9ULAFtDmYw,rCoAHVl3tXXAE_Kl4MVgWg,3,832,10356
3055960,tH0uKD-vNwMoEc3Xk3Cbdg,xVEtGucSRLk5pxxN0t4i6g,4,533,15495
1059260,DG1QPjVVsCcXiKP3xGh3pQ,Em-1D6wCHSQssi4juayAnA,5,187,6900
4729248,PXe-x5SAMzAEn8EOBCVgeA,ltvN7zy0XmSAEKFaMChWTQ,1,912,25893
